"Adresse","Occurrences","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","Indexabilité","Statut d'indexabilité"
"https://www.rougier-ple.fr/huile-cuite-standolie-75-ml.r.html","1","Huile cuite Standolie 75 ml - Lefranc Bourgeois","47","","0","Indexable",""
"https://www.rougier-ple.fr/essence-aspic-75ml.r.html","1","Essence d'aspic 75ml - Lefranc Bourgeois","40","","0","Indexable",""
"https://www.rougier-ple.fr/essence-de-terebenthine-1l.r.html","1","Essence de térébenthine 1L - Lefranc Bourgeois","46","","0","Indexable",""
"https://www.rougier-ple.fr/medium-peindre-incolore-75ml.r.html","1","Médium à peindre incolore 75ml - Lefranc Bourgeois","50","","0","Indexable",""
"https://www.rougier-ple.fr/huile-de-lin-clarifiee-1-l.r.html","1","Huile de lin clarifiée 1 L - Lefranc Bourgeois","46","","0","Indexable",""
"https://www.rougier-ple.fr/medium-peindre-incolore-1-l.r.html","1","Médium à peindre incolore 1 L - Lefranc Bourgeois","49","","0","Indexable",""
"https://www.rougier-ple.fr/huile-oeillette-250-ml.r.html","1","Huile d'oeillette 250 ml - Lefranc Bourgeois","44","","0","Indexable",""
"https://www.rougier-ple.fr/beaux-arts/peinture.r.html","1","Peinture acrylique, gouache, peinture aquarelle et peinture à l'huile","69","","0","Indexable",""
"https://www.rougier-ple.fr/vernis-anti-uv-mat-75-ml.r.html","1","Vernis anti-UV mat 75 ml - Lefranc Bourgeois","44","","0","Indexable",""
"https://www.rougier-ple.fr/bien-etre.r.html","0","","0","","0","Indexable",""
"https://www.rougier-ple.fr/medium-peindre-alkiyde-lb-qualite-beaux-arts-satine.r.html","1","Médium à peindre Alkiyde LB Qualité Beaux-arts satiné 75 ml - Lefranc Bourgeois","79","","0","Indexable",""
"https://www.rougier-ple.fr/essence-de-petrole-1l.r.html","1","Essence de pétrole 1l - Lefranc Bourgeois","41","","0","Indexable",""
"https://www.rougier-ple.fr/huile-de-carthame-75-ml.r.html","1","Huile de carthame brillant 75 ml - Lefranc Bourgeois","52","","0","Indexable",""
"https://www.rougier-ple.fr/medium-peindre-incolore-250ml.r.html","1","Médium à peindre incolore 250ml - Lefranc Bourgeois","51","","0","Indexable",""
"https://www.rougier-ple.fr/essence-de-terebenthine-75ml.r.html","1","Essence de térébenthine 75ml - Lefranc Bourgeois","48","","0","Indexable",""
"https://www.rougier-ple.fr/vernis-anti-uv-satine-250-ml.r.html","1","Vernis anti-UV satiné 250 ml - Lefranc Bourgeois","48","","0","Indexable",""
"https://www.rougier-ple.fr/huie-oeillette-75-ml.r.html","1","Huie d'oeillette 75 ml - Lefranc Bourgeois","42","","0","Indexable",""
"https://www.rougier-ple.fr/carnet-de-voyages.r.html","1","Carnet de croquis bloc papier, Carnet de note ...","49","","0","Indexable",""
"https://www.rougier-ple.fr/siccatif-pour-huile-flamand-sans-plomb-75ml.r.html","1","Siccatif pour huile Flamand 75ml - Lefranc Bourgeois","52","","0","Indexable",""
"https://www.rougier-ple.fr/essence-de-petrole-250ml.r.html","1","Essence de pétrole 250ml - Lefranc Bourgeois","44","","0","Indexable",""
"https://www.rougier-ple.fr/essence-de-petrole-75ml.r.html","1","Essence de pétrole 75ml - Lefranc Bourgeois","43","","0","Indexable",""
"https://www.rougier-ple.fr/essence-sans-odeur-75-ml.r.html","1","Essence sans odeur 75 ml - Lefranc Bourgeois","44","","0","Indexable",""
"https://www.rougier-ple.fr/siccatif-de-courtrai-blanc-250-ml.r.html","1","Siccatif de Courtrai blanc 250 ml - Lefranc Bourgeois","53","","0","Indexable",""
"https://www.rougier-ple.fr/huile-de-lin-clarifiee-75ml.r.html","1","Huile de lin clarifiée 75ml - Lefranc Bourgeois","47","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-duochrome.r.html","1","Peinture Cuir Setacolor 45 ml Effet Duochrome - Pébéo","53","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-coffret-initiation.r.html","1","Peinture Cuir Setacolor Coffret d'initiation - Pébéo","52","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-metal.r.html","1","Peinture Cuir Setacolor 45 ml Effet Métal - Pébéo","49","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-phosphorescent.r.html","1","Peinture Cuir Setacolor 45 ml Effet Phosphorescent - Pébéo","58","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-coffret-selection.r.html","1","Peinture Cuir Setacolor Coffret Sélection - Pébéo","49","","0","Indexable",""
"https://www.rougier-ple.fr/teinture-soie-tie-dye-3-85-ml-kit-bleu.r.html","1","Teinture Soie Tie & Dye 3 x 85 ml Kit Bleu - Artcreation","56","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-textile-opaque-pebeo-250ml.r.html","1","Peinture textile opaque Sétacolor 250ml - Pébéo","47","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-paillette.r.html","1","Peinture Cuir Setacolor 45 ml Effet Paillette - Pébéo","53","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-textile-trsp-pebeo-45ml.r.html","1","Peinture textile transparent 45ml - Pébéo","41","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-pour-le-cuir-25-ml.r.html","1","Peinture pour le cuir 25 ml - Rico Design","41","","0","Indexable",""
"https://www.rougier-ple.fr/aerosol-peinture-acrylique-textildesign-150-ml.r.html","1","Aérosol peinture acrylique TextilDesign 150 ml - Marabu","55","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-mat-satine.r.html","1","Peinture Cuir Setacolor 45 ml Mat-Satiné - Pébéo","48","","0","Indexable",""
"https://www.rougier-ple.fr/teinture-soie-tie-dye-3-85-ml-kit-noir.r.html","1","Teinture Soie Tie & Dye 3 x 85 ml Kit Noir - Artcreation","56","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-textile-en-spray-7a-100-ml.r.html","1","Peinture textile en Spray 7A 100 ml - Pébéo","43","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-fluorescent.r.html","1","Peinture Cuir Setacolor 45 ml Effet Fluorescent - Pébéo","55","","0","Indexable",""
"https://www.rougier-ple.fr/teinture-soie-tie-dye-3-85-ml-kit-rose.r.html","1","Teinture Soie Tie & Dye 3 x 85 ml Kit Rose - Artcreation","56","","0","Indexable",""
"https://www.rougier-ple.fr/peinture-textile-opaque-pebeo-45ml.r.html","1","Peinture textile opaque Setacolor 45ml - Pébéo","46","","0","Indexable",""
