"Adresse","Type de contenu","Code HTTP","Statut","Version HTTP","Indexabilité","Statut d'indexabilité","Élément de lien en version canonique 1","Meta Robots 1","Balise X-Robots 1"
"https://www.rougier-ple.fr/agenda-calendrier.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/agenda-calendrier.r.html","",""
"https://www.rougier-ple.fr/pyrogravure.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/pyrogravure.r.html","",""
"https://www.rougier-ple.fr/feutrine-mousse-creative-enfant.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/feutrine-mousse-creative-enfant.r.html","",""
"https://www.rougier-ple.fr/stylo-stylo-feutre.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/stylo-stylo-feutre.r.html","",""
"https://www.rougier-ple.fr/alginate-moulage.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/alginate-moulage.r.html","",""
"https://www.rougier-ple.fr/modelage.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/modelage.r.html","",""
"https://www.rougier-ple.fr/VAD/resources/fr_FR/img/common/ico_accueil.gif","image/gif","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/papier-de-soie-crepon.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/papier-de-soie-crepon.r.html","",""
"https://www.rougier-ple.fr/fusain-crayon-porte-mine.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/fusain-crayon-porte-mine.r.html","",""
"https://www.rougier-ple.fr/decopatch.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/decopatch.r.html","",""
"https://www.rougier-ple.fr/feutre-surligneur.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/feutre-surligneur.r.html","",""
"https://www.rougier-ple.fr/VAD/resources/js/jquery/jquery-1.7.1.min.js","text/javascript","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/confection-abat-jour.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/confection-abat-jour.r.html","",""
"https://www.rougier-ple.fr/moule-gateau-deco-enfant.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/moule-gateau-deco-enfant.r.html","",""
"https://www.rougier-ple.fr/petites-fournitures.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/petites-fournitures.r.html","",""
"https://www.rougier-ple.fr/library/pictures/home_page/h2/bandeau-marques_posca.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/papier-1585.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/papier-1585.r.html","",""
"https://www.rougier-ple.fr/coffret-beaux-arts.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/coffret-beaux-arts.r.html","",""
"https://www.rougier-ple.fr/VAD/resources/js/common/cookieHeader.js","text/javascript","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/embellissement-ruban-noeud.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/embellissement-ruban-noeud.r.html","",""
"https://www.rougier-ple.fr/library/pictures/home_page/slider/Slider-2026-Dejou-2.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/book-nook.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/book-nook.r.html","",""
"https://www.rougier-ple.fr/chassis-toile.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/chassis-toile.r.html","",""
"https://www.rougier-ple.fr/perles-repasser-support.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/perles-repasser-support.r.html","",""
"https://www.rougier-ple.fr/ciseaux-cutter.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/ciseaux-cutter.r.html","",""
"https://www.rougier-ple.fr/peinture-pochoirs-tampons.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/peinture-pochoirs-tampons.r.html","",""
"https://www.rougier-ple.fr/pate-polymere-fimo-1593.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/pate-polymere-fimo-1593.r.html","",""
"https://www.rougier-ple.fr/maquillage.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/maquillage.r.html","",""
"https://www.rougier-ple.fr/argile.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/argile.r.html","",""
"https://www.rougier-ple.fr/library/pictures/home_page/slider/Slider-2026-Legami.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/moulage-enfant.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/moulage-enfant.r.html","",""
"https://www.rougier-ple.fr/loisirs-creatifs/decoden.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/loisirs-creatifs/decoden.r.html","",""
"https://www.rougier-ple.fr/calculatrice.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/calculatrice.r.html","",""
"https://www.rougier-ple.fr/canson.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/canson.r.html","",""
"https://www.rougier-ple.fr/outil-modelage-sculpture-professionnel.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/outil-modelage-sculpture-professionnel.r.html","",""
"https://www.rougier-ple.fr/pyrograveur-pointe.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/pyrograveur-pointe.r.html","",""
"https://www.rougier-ple.fr/devis-bon-commande.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/devis-bon-commande.r.html","",""
"https://www.rougier-ple.fr/promotions2.r.html?f=att_628:9862","text/html;charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://www.rougier-ple.fr/promotions2.r.html","",""
"https://www.rougier-ple.fr/library/pictures/home_page/h2/bandeau-marques_sennelier.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/library/pictures/home_page/slider/Slider-2026-Printemps.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/boite-pastels.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/boite-pastels.r.html","",""
"https://www.rougier-ple.fr/accessoire-beaux-arts.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/accessoire-beaux-arts.r.html","",""
"https://www.rougier-ple.fr/encre-1735.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/encre-1735.r.html","",""
"https://www.rougier-ple.fr/library/pictures/home_page/slider/Slider-2026-Cricut-Autopress-2.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/coloriage-adulte.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/coloriage-adulte.r.html","",""
"https://www.rougier-ple.fr/library/layer/menu_item_2.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/peinture-deco.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/peinture-deco.r.html","",""
"https://www.rougier-ple.fr/fournitures-de-bureau.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/fournitures-de-bureau.r.html","",""
"https://www.rougier-ple.fr/newsletter.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/newsletter.r.html","",""
"https://www.rougier-ple.fr/cutter-ciseaux-lame.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/cutter-ciseaux-lame.r.html","",""
"https://www.rougier-ple.fr/chambre-enfant-deco.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/chambre-enfant-deco.r.html","",""
"https://www.rougier-ple.fr/enfant-masque-deguisement.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/enfant-masque-deguisement.r.html","",""
"https://www.rougier-ple.fr/library/pictures/footer/rea_livraison-2025.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/library/pictures/footer/Youtube-Footer.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/feuilles-dorer.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/feuilles-dorer.r.html","",""
"https://www.rougier-ple.fr/mentions-legales.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/mentions-legales.r.html","",""
"https://www.rougier-ple.fr/promotions2.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/promotions2.r.html","",""
"https://www.rougier-ple.fr/VAD/cart.html","","0","Bloqué par robots.txt","None","Non indexable","Bloqué par robots.txt","","",""
"https://www.rougier-ple.fr/crayon-de-couleur-1590.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/crayon-de-couleur-1590.r.html","",""
"https://www.rougier-ple.fr/library/css/img/encart_layer1.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/la-livraison.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/la-livraison.r.html","",""
"https://www.rougier-ple.fr/maquettisme.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/maquettisme.r.html","",""
"https://www.rougier-ple.fr/papeterie-scolaire-familiale.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/papeterie-scolaire-familiale.r.html","",""
"https://www.rougier-ple.fr/carte-enveloppe-papier.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/carte-enveloppe-papier.r.html","",""
"https://www.rougier-ple.fr/VAD/resources/js/jquery/jquery.validate.min.js","text/javascript","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/papeterie/lives.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/papeterie/lives.r.html","",""
"https://www.rougier-ple.fr/papier-decoratif-papier-decopatch.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/papier-decoratif-papier-decopatch.r.html","",""
"https://www.rougier-ple.fr/VAD/login.html?request=account.html","","0","Bloqué par robots.txt","None","Non indexable","Bloqué par robots.txt","","",""
"https://www.rougier-ple.fr/librairie-beaux-arts-loisirs-creatifs.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/librairie-beaux-arts-loisirs-creatifs.r.html","",""
"https://www.rougier-ple.fr/enfant-maquette-construction.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/enfant-maquette-construction.r.html","",""
"https://www.rougier-ple.fr/carcasse-abat-jour-polyphane.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/carcasse-abat-jour-polyphane.r.html","",""
"https://www.rougier-ple.fr/normographe.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/normographe.r.html","",""
"https://www.rougier-ple.fr/carton-plume-carton-mousse-carton-gris-carton-bois.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/carton-plume-carton-mousse-carton-gris-carton-bois.r.html","",""
"https://www.rougier-ple.fr/VAD/resources/fr_FR/img/merchandising/visioPrev.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/adhesif.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/adhesif.r.html","",""
"https://www.rougier-ple.fr/protection-donnees-personnelles-privee.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/protection-donnees-personnelles-privee.r.html","",""
"https://www.rougier-ple.fr/fetes-maquillage.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/fetes-maquillage.r.html","",""
"https://www.rougier-ple.fr/modelage-pate-modeler.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/modelage-pate-modeler.r.html","",""
"https://www.rougier-ple.fr/enfant-objet-decorer.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/enfant-objet-decorer.r.html","",""
"https://www.rougier-ple.fr/enfant-customisation.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/enfant-customisation.r.html","",""
"https://www.rougier-ple.fr/tampons-encreur-poudre-paillette.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/library/pictures/home_page/h2/Encarts-T2S-Home-Best-2026.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/feutre-acrylique.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/papier-kraft-2998.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/papier-kraft-2998.r.html","",""
"https://www.rougier-ple.fr/resine.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/resine.r.html","",""
"https://www.rougier-ple.fr/livre-arts-graphiques.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/library/layer/menu_item_5.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/baguette-balsa-tube.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/gomme-mie-de-pain-2995.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/dessin-coloriage.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/library/pictures/home_page/h2/encarts-bas-site-promo.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/palette.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/gomme.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/VAD/resources/js/jquery/jquery.cookie.js","text/javascript","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/dessin-artistique.r.html","text/html;charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://www.rougier-ple.fr/VAD&catalogId=2&categoryId=1882","",""
"https://www.rougier-ple.fr/VAD/resources/fr_FR/img/merchandising/visioNext.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/maquillage-professionnel-effets-speciaux.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/carton-toile-arboard.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/loisirs-creatifs/amigurumi.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/library/pictures/footer/rea_retour-2025.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/classeur-et-archivage.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/library/css/img/encart_marques.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/carnet-de-note-1605.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/pinceau-couteau-peindre.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/perles-hama.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/encadrement.r.html","text/html;charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://www.rougier-ple.fr/VAD&catalogId=2&categoryId=1888","",""
"https://www.rougier-ple.fr/enfant-origami-papier.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/coffret-cadeau-loisir.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/vernis-fixatif.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/VAD/resources/js/common/common.js","text/javascript","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/coffret-enfant.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/library/css/img/BigMenu-2026-Legami.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/origami-kirigami-quilling-pliage-papier.r.html","text/html;charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://www.rougier-ple.fr/VAD&catalogId=2&categoryId=2385","",""
"https://www.rougier-ple.fr/bd-manga-illustration.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/bd-manga-illustration.r.html","",""
"https://www.rougier-ple.fr/library/pictures/home_page/h2/encarts-bas-site-fid.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/tissu-feutrine-chenille.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/tissu-feutrine-chenille.r.html","",""
"https://www.rougier-ple.fr/origami-1599.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/origami-1599.r.html","",""
"https://www.rougier-ple.fr/puzzle.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/puzzle.r.html","",""
"https://www.rougier-ple.fr/moulage.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/moulage.r.html","",""
"https://www.rougier-ple.fr/peinture-tout-support.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/library/css/img/BigMenu-2026-Printemps.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/cahier-copies-bloc.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/beaux-arts-rendez-vous-promotion.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/pate-modeler-art-professionnelle.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/pate-modeler-art-professionnelle.r.html","",""
"https://www.rougier-ple.fr/bombe-de-peinture-2994.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/library/pictures/home_page/h2/CTA-marques.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/toile-696.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/mini-toile-avec-chevalet-de-presentation-6-8-cm-rougier-ple.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/mini-toile-avec-chevalet-de-presentation-6-8-cm-rougier-ple.r.html","",""
"https://www.rougier-ple.fr/plastique-fou.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/toile-polyester-grain-fin.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/toile-polyester-grain-fin.r.html","",""
"https://www.rougier-ple.fr/pinceau-rouleau-peinture.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/papier-bristol.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/raphael.r.html","text/html; charset=UTF-8","302","Found","1.1","Non indexable","Redirigé","","",""
"https://www.rougier-ple.fr/toile-enduite-en-coton-au-metre-hauteur-2-10-m.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/toile-enduite-en-coton-au-metre-hauteur-2-10-m.r.html","",""
"https://www.rougier-ple.fr/toile-coton-rouleau-de-1-8-5-m.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/toile-coton-rouleau-de-1-8-5-m.r.html","",""
"https://www.rougier-ple.fr/toile-polycoton-rouleau-1-8-5-m.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/toile-polycoton-rouleau-1-8-5-m.r.html","",""
"https://www.rougier-ple.fr/toile-enduite-en-lin-au-metre-hauteur-2-10-m.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/toile-enduite-en-lin-au-metre-hauteur-2-10-m.r.html","",""
"https://www.rougier-ple.fr/rouleau-de-toile-fine-en-coton-synthetique-10-1-5-m.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/rouleau-de-toile-fine-en-coton-synthetique-10-1-5-m.r.html","",""
"https://www.rougier-ple.fr/rouleau-de-toile-fine-en-coton-synthetique-10-1-m.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/rouleau-de-toile-fine-en-coton-synthetique-10-1-m.r.html","",""
"https://www.rougier-ple.fr/cles-de-tension-pour-chassis-10-pcs.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/cles-de-tension-pour-chassis-10-pcs.r.html","",""
"https://www.rougier-ple.fr/phproduct/20130621/P_83170_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/phproduct/20220607/P_616151_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/phproduct/20190607/P_356944_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/phproduct/20161121/P_223197_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/phproduct/20161121/P_223196_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/entretoise-pour-chassis.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/entretoise-pour-chassis.r.html","",""
"https://www.rougier-ple.fr/baguette-pour-chassis.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/baguette-pour-chassis.r.html","",""
"https://www.rougier-ple.fr/marteau-pane-plate-16-mm.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/marteau-pane-plate-16-mm.r.html","",""
"https://www.rougier-ple.fr/phproduct/20241205/P_654002_P_1_LISTE_MEA.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/pave-aquarellable-4.45-5-cm.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/pave-aquarellable-4.45-5-cm.r.html","",""
"https://www.rougier-ple.fr/ardoise-blanche-1-face-quadrillee-seyes-18-5-26-cm.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/ardoise-blanche-1-face-quadrillee-seyes-18-5-26-cm.r.html","",""
"https://www.rougier-ple.fr/phproduct/20231011/P_652737_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/phproduct/20230328/P_447650_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/ardoise-blanche-pour-marqueurs-18.5-26-cm.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/ardoise-blanche-pour-marqueurs-18.5-26-cm.r.html","",""
"https://www.rougier-ple.fr/craie-auto-effacable-pour-tissus-sombres.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/craie-auto-effacable-pour-tissus-sombres.r.html","",""
"https://www.rougier-ple.fr/tableau-double-face-ardoise/magnetique.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/tableau-double-face-ardoise/magnetique.r.html","",""
"https://www.rougier-ple.fr/bte-10-craies-anti-poussiere-blanches.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/bte-10-craies-anti-poussiere-blanches.r.html","",""
"https://www.rougier-ple.fr/ardoise-naturelle-18-26-cm-cadre-bois.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/ardoise-naturelle-18-26-cm-cadre-bois.r.html","",""
"https://www.rougier-ple.fr/phproduct/20140528/P_83183_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/phproduct/20230328/P_83411_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/phproduct/20190128/P_318638_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/phproduct/20190128/P_318659_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/phproduct/20190128/P_318644_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/craie-auto-effacable-pour-tissus-clairs.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/craie-auto-effacable-pour-tissus-clairs.r.html","",""
"https://www.rougier-ple.fr/ardoise-velleda-19x26cm-avec-feutre-et-eponge.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/ardoise-velleda-19x26cm-avec-feutre-et-eponge.r.html","",""
"https://www.rougier-ple.fr/bte-10-craies-anti-poussiere-assort.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/bte-10-craies-anti-poussiere-assort.r.html","",""
"https://www.rougier-ple.fr/medium-peindre-vibert-250ml.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/medium-peindre-vibert-250ml.r.html","",""
"https://www.rougier-ple.fr/phproduct/20191209/P_318665_P_1_LISTE.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.rougier-ple.fr/medium-peindre-vibert-75ml.r.html","text/html;charset=UTF-8","200","OK","1.1","Indexable","","https://www.rougier-ple.fr/medium-peindre-vibert-75ml.r.html","",""
