"Adresse","Occurrences","Indexabilité","Statut d'indexabilité","Élément de lien en version canonique 1","Version canonique HTTP","Meta Robots 1","Balise X-Robots 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1"
"https://www.rougier-ple.fr/colle-adhesif.r.html","1","Indexable","","https://www.rougier-ple.fr/colle-adhesif.r.html","","","","https://www.rougier-ple.fr/colle-adhesif.r.html?page=2","","",""
"https://www.rougier-ple.fr/cosmetiques.r.html","1","Indexable","","https://www.rougier-ple.fr/cosmetiques.r.html","","","","https://www.rougier-ple.fr/cosmetiques.r.html?page=2","","",""
"https://www.rougier-ple.fr/puzzle-enfants.r.html","1","Indexable","","https://www.rougier-ple.fr/puzzle-enfants.r.html","","","","https://www.rougier-ple.fr/puzzle-enfants.r.html?page=2","","",""
"https://www.rougier-ple.fr/crayon-de-couleur-feutre.r.html","1","Indexable","","https://www.rougier-ple.fr/crayon-de-couleur-feutre.r.html","","","","https://www.rougier-ple.fr/crayon-de-couleur-feutre.r.html?page=2","","",""
"https://www.rougier-ple.fr/peinture-chaussures-vetements.r.html","1","Indexable","","https://www.rougier-ple.fr/peinture-chaussures-vetements.r.html","","","","https://www.rougier-ple.fr/peinture-chaussures-vetements.r.html?page=2","","",""
"https://www.rougier-ple.fr/chevalet-1587.r.html","1","Indexable","","https://www.rougier-ple.fr/chevalet-1587.r.html","","","","","","",""
"https://www.rougier-ple.fr/dessin-technique.r.html","1","Indexable","","https://www.rougier-ple.fr/dessin-technique.r.html","","","","","","",""
"https://www.rougier-ple.fr/pastel-1589.r.html","1","Indexable","","https://www.rougier-ple.fr/pastel-1589.r.html","","","","https://www.rougier-ple.fr/pastel-1589.r.html?page=2","","",""
"https://www.rougier-ple.fr/silicone-latex.r.html","1","Indexable","","https://www.rougier-ple.fr/silicone-latex.r.html","","","","","","",""
"https://www.rougier-ple.fr/calame.r.html","1","Indexable","","https://www.rougier-ple.fr/calame.r.html","","","","","","",""
"https://www.rougier-ple.fr/regle-reglet-echelle.r.html","1","Indexable","","https://www.rougier-ple.fr/regle-reglet-echelle.r.html","","","","https://www.rougier-ple.fr/regle-reglet-echelle.r.html?page=2","","",""
"https://www.rougier-ple.fr/entreprise.r.html","1","Indexable","","https://www.rougier-ple.fr/entreprise.r.html","","","","","","",""
"https://www.rougier-ple.fr/format-raisin.r.html","1","Indexable","","https://www.rougier-ple.fr/format-raisin.r.html","","","","https://www.rougier-ple.fr/format-raisin.r.html?page=2","","",""
"https://www.rougier-ple.fr/paques.r.html","1","Indexable","","https://www.rougier-ple.fr/paques.r.html","","","","https://www.rougier-ple.fr/paques.r.html?page=2","","",""
"https://www.rougier-ple.fr/peinture-huile.r.html","1","Indexable","","https://www.rougier-ple.fr/peinture-huile.r.html","","","","","","",""
"https://www.rougier-ple.fr/beaux-arts/huile.r.html","1","Indexable","","https://www.rougier-ple.fr/beaux-arts/huile.r.html","","","","https://www.rougier-ple.fr/beaux-arts/huile.r.html?page=2","","",""
"https://www.rougier-ple.fr/peinture-par-numero.r.html","1","Indexable","","https://www.rougier-ple.fr/peinture-par-numero.r.html","","","","https://www.rougier-ple.fr/peinture-par-numero.r.html?page=2","","",""
"https://www.rougier-ple.fr/posca-1315.r.html","1","Indexable","","https://www.rougier-ple.fr/posca-1315.r.html","","","","","","",""
"https://www.rougier-ple.fr/materiel-architecture.r.html","1","Indexable","","https://www.rougier-ple.fr/materiel-architecture.r.html","","","","https://www.rougier-ple.fr/materiel-architecture.r.html?page=2","","",""
"https://www.rougier-ple.fr/ciseaux-colle.r.html","1","Indexable","","https://www.rougier-ple.fr/ciseaux-colle.r.html","","","","https://www.rougier-ple.fr/ciseaux-colle.r.html?page=2","","",""
"https://www.rougier-ple.fr/moule-resine.r.html","1","Indexable","","https://www.rougier-ple.fr/moule-resine.r.html","","","","https://www.rougier-ple.fr/moule-resine.r.html?page=2","","",""
"https://www.rougier-ple.fr/presse.r.html","1","Indexable","","https://www.rougier-ple.fr/presse.r.html","","","","","","",""
"https://www.rougier-ple.fr/magasins.r.html","1","Indexable","","https://www.rougier-ple.fr/magasins.r.html","","","","","","",""
"https://www.rougier-ple.fr/objets-decorer-bois-papier-mache.r.html","1","Indexable","","https://www.rougier-ple.fr/objets-decorer-bois-papier-mache.r.html","","","","https://www.rougier-ple.fr/objets-decorer-bois-papier-mache.r.html?page=2","","",""
"https://www.rougier-ple.fr/crea-1257.r.html","1","Indexable","","https://www.rougier-ple.fr/crea-1257.r.html","","","","https://www.rougier-ple.fr/crea-1257.r.html?page=2","","",""
