"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Liens entrants","Temps de réponse","URL de redirection","Type de redirection"
"https://www.rougier-ple.fr/embellissement-ruban-noeud.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,621","",""
"https://www.rougier-ple.fr/library/pictures/home_page/slider/Slider-2026-Dejou-2.png","image/png","200","OK","Indexable","","0","0,023","",""
"https://www.rougier-ple.fr/book-nook.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,474","",""
"https://www.rougier-ple.fr/chassis-toile.r.html","text/html;charset=UTF-8","200","OK","Indexable","","402","1,490","",""
"https://www.rougier-ple.fr/perles-repasser-support.r.html","text/html;charset=UTF-8","200","OK","Indexable","","407","1,776","",""
"https://www.rougier-ple.fr/ciseaux-cutter.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,706","",""
"https://www.rougier-ple.fr/peinture-pochoirs-tampons.r.html","text/html;charset=UTF-8","200","OK","Indexable","","288","0,483","",""
"https://www.rougier-ple.fr/pate-polymere-fimo-1593.r.html","text/html;charset=UTF-8","200","OK","Indexable","","406","1,606","",""
"https://www.rougier-ple.fr/maquillage.r.html","text/html;charset=UTF-8","200","OK","Indexable","","407","1,706","",""
"https://www.rougier-ple.fr/argile.r.html","text/html;charset=UTF-8","200","OK","Indexable","","406","1,427","",""
"https://www.rougier-ple.fr/library/pictures/home_page/slider/Slider-2026-Legami.png","image/png","200","OK","Indexable","","0","0,021","",""
"https://www.rougier-ple.fr/moulage-enfant.r.html","text/html;charset=UTF-8","200","OK","Indexable","","407","1,663","",""
"https://www.rougier-ple.fr/loisirs-creatifs/decoden.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,748","",""
"https://www.tiktok.com/@rougierple?is_from_webapp=1&sender_device=pc","text/html; charset=utf-8","200","OK","Indexable","","278","0,291","",""
"https://www.rougier-ple.fr/calculatrice.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,497","",""
"https://www.rougier-ple.fr/canson.r.html","text/html;charset=UTF-8","200","OK","Indexable","","14","2,434","",""
"https://www.rougier-ple.fr/outil-modelage-sculpture-professionnel.r.html","text/html;charset=UTF-8","200","OK","Indexable","","406","1,440","",""
"https://www.googleadservices.com/pagead/conversion/1018644718/?value=0&label=bvmHCPLy8QIQ7pHd5QM&guid=ON&script=0","","0","Bloqué par robots.txt","Non indexable","Bloqué par robots.txt","0","","",""
"http://www.carte-cadeau-rougier-ple.fr/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","278","0,393","https://www.carte-cadeau-rougier-ple.fr/","Redirection HTTP"
"https://www.rougier-ple.fr/pyrograveur-pointe.r.html","text/html;charset=UTF-8","200","OK","Indexable","","405","1,628","",""
