"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Violations All","Violations Best Practice","Violations WCAG 2.0 A","Violations WCAG 2.0 AA","Violations WCAG 2.0 AAA","Violations WCAG 2.1 AA","Violations WCAG 2.2 AA","Statut de la requête PSI"
"https://www.rougier-ple.fr/ardoise-naturelle-18-26-cm-cadre-bois.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/craie-auto-effacable-pour-tissus-clairs.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/ardoise-velleda-19x26cm-avec-feutre-et-eponge.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/bte-10-craies-anti-poussiere-assort.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-vibert-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-vibert-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/vernis-anti-uv-mat-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-de-lin-clarifiee-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/liquide-nettoyer-les-brosses-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-terebenthine-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-huile-uf-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-sans-odeur-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-cuite-standolie-brillant-lb-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/siccatif-pour-huile-flamand-sans-plomb-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-mat-lb-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/additif-vernis-retoucher-viber-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-alkyde-satine-lb-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-sans-odeur-1-l.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-cuite-standolie-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-aspic-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-terebenthine-1l.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-incolore-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-de-lin-clarifiee-1-l.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-incolore-1-l.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-oeillette-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/beaux-arts/peinture.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/vernis-anti-uv-mat-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/bien-etre.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-alkiyde-lb-qualite-beaux-arts-satine.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-petrole-1l.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-de-carthame-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-incolore-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-terebenthine-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/vernis-anti-uv-satine-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huie-oeillette-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/carnet-de-voyages.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/siccatif-pour-huile-flamand-sans-plomb-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-petrole-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-petrole-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-sans-odeur-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/siccatif-de-courtrai-blanc-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-de-lin-clarifiee-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-duochrome.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-coffret-initiation.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-metal.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-phosphorescent.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-coffret-selection.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/teinture-soie-tie-dye-3-85-ml-kit-bleu.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-textile-opaque-pebeo-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-paillette.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-textile-trsp-pebeo-45ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-pour-le-cuir-25-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/aerosol-peinture-acrylique-textildesign-150-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-mat-satine.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/teinture-soie-tie-dye-3-85-ml-kit-noir.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-textile-en-spray-7a-100-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-fluorescent.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/teinture-soie-tie-dye-3-85-ml-kit-rose.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-textile-opaque-pebeo-45ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
