"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Liens entrants","Temps de réponse","URL de redirection","Type de redirection"
"https://www.casapy.com/wp-content/uploads/2026/01/B001469_CASAPY_SIRIUS_XL_LINCOLN_PERLE_AMB4.jpg","image/jpeg","200","OK","Indexable","","1","0,027","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/productImagesGallery.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,059","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/libs/tooltips.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,061","",""
"https://www.casapy.com/wp-content/uploads/2026/01/2-3-430x430.png","image/png","200","OK","Indexable","","0","0,064","",""
"https://www.casapy.com/wp-content/uploads/2026/01/B000489_CASAPY_VEGA_XL_LINCOLN_ANTHRA_AMB-430x430.jpg","image/jpeg","200","OK","Indexable","","0","0,021","",""
"https://www.casapy.com/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.35.4","text/css","200","OK","Indexable","","0","0,092","",""
"https://www.casapy.com/produit/wouf-by-casapy-le-canape-pour-chiens-et-chats-dehoussable-85cm-x-66cm/","text/html; charset=UTF-8","200","OK","Indexable","","64","3,698","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-el-track-order.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,057","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/woocommerceNotices.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,068","",""
"https://www.casapy.com/produit/33741/","text/html; charset=UTF-8","200","OK","Indexable","","19","2,945","",""
"https://www.casapy.com/wp-content/uploads/2026/01/2-430x430.png","image/png","200","OK","Indexable","","0","0,023","",""
"https://www.casapy.com/wp-content/plugins/woo-stripe-payment/assets/build/payment-request-product.js?ver=daa6ae6e61c2c323ec23","application/javascript","200","OK","Indexable","","0","0,055","",""
"https://www.casapy.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.35.1","application/javascript","200","OK","Indexable","","0","0,062","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/int-elementor-pro.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,062","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/swatchesVariations.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,059","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/header-el-cart-side.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,056","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/opt-bottom-toolbar.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,059","",""
"https://www.casapy.com/wp-content/uploads/2026/01/4-430x430.png","image/png","200","OK","Indexable","","0","0,057","",""
"https://www.casapy.com/wp-includes/js/underscore.min.js?ver=1.13.7","application/javascript","200","OK","Indexable","","0","0,056","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/lib-swiper.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,057","",""
"https://www.casapy.com/wp-content/uploads/2026/01/hs-waterproof.svg","image/svg+xml","200","OK","Indexable","","0","0,069","",""
"https://www.casapy.com/panier/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","206","2,511","",""
"https://www.casapy.com/wp-content/uploads/2026/01/1-1-430x430.png","image/png","200","OK","Indexable","","0","0,022","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/wishlist.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,060","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/header-el-search.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,055","",""
"https://www.casapy.com/wp-content/plugins/pinterest-for-woocommerce/assets/js/pinterest-for-woocommerce-save-button.min.js?ver=1.4.24","application/javascript","200","OK","Indexable","","0","0,067","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-mod-quantity.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,058","",""
"https://www.casapy.com/categorie-produit/tu-habites-un-studio/","text/html; charset=UTF-8","200","OK","Indexable","","232","4,720","",""
"https://www.casapy.com/produit/vega-lincoln-convertible-taille-s-3-places-251x100/","text/html; charset=UTF-8","200","OK","Indexable","","93","3,683","",""
"https://www.casapy.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.35.1","application/javascript","200","OK","Indexable","","0","0,022","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-mod-swatches-dis-style-1.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,060","",""
"https://www.casapy.com/wp-content/uploads/2026/01/1-3-430x430.png","image/png","200","OK","Indexable","","0","0,051","",""
"https://www.casapy.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.10.5.1","application/javascript","200","OK","Indexable","","0","0,052","",""
"https://www.casapy.com/categorie-produit/canapes-droits-convertibles/","text/html; charset=UTF-8","200","OK","Indexable","","150","4,465","",""
"https://www.casapy.com/wp-content/plugins/devvn-image-hotspot/frontend/js/jquery.powertip.min.js?ver=1.2.0","application/javascript","200","OK","Indexable","","0","0,025","",""
"https://pay.google.com/gp/p/js/pay.js?ver=3.3.101","application/javascript; charset=utf-8","200","OK","Indexable","","0","0,087","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/el-info-box.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,059","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/el-section-title-style-simple-and-brd.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,055","",""
"https://www.pinterest.com/pin/create/button/?description=SIRIUS%20Lincoln%20–%20convertible%20Taille%20XL%20(6%20places)%20344×219&url=https://www.casapy.com/produit/sirius-lincoln-convertible-taille-xl-6-places-344x219-copie/&media=https://www.casapy.com/wp-content/uploads/2026/01/B001469_CASAPY_SIRIUS_XL_LINCOLN_PERLE_AMB.jpg","","0","Bloqué par robots.txt","Non indexable","Bloqué par robots.txt","19","","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/header/headerBuilder.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,054","",""
"https://www.casapy.com/wp-content/uploads/2026/01/4-2-430x430.png","image/png","200","OK","Indexable","","0","0,059","",""
"https://www.casapy.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=10.5.1","application/javascript","200","OK","Indexable","","0","0,055","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/el-text-block.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,057","",""
"https://www.casapy.com/wp-content/uploads/2025/11/B000453-VEGA-XL-PORTLAND-GRIS_AMB2-430x430.jpg","image/jpeg","200","OK","Indexable","","0","0,057","",""
"https://www.casapy.com/about-us-3/","text/html; charset=UTF-8","200","OK","Indexable","","76","3,865","",""
"https://www.casapy.com/mon-compte/?action=register","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé,noindex","73","2,897","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/header-el-my-account.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,027","",""
"https://www.casapy.com/wp-content/uploads/2026/01/A144098_Casapy_Sirius_L_Lincoln_KAKI_AMB3-430x430.jpg","image/jpeg","200","OK","Indexable","","0","0,066","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/opt-scrolltotop.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,062","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/libs/swiper.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,064","",""
"https://www.casapy.com/?s=vega+xl&post_type=product","text/html; charset=UTF-8","200","OK","Non indexable","noindex","17","6,348","",""
"https://www.casapy.com/categorie-produit/les-vega/","text/html; charset=UTF-8","200","OK","Indexable","","117","5,502","",""
"https://www.casapy.com/wp-content/plugins/devvn-image-hotspot/frontend/css/jquery.powertip.min.css?ver=1.2.0","text/css","200","OK","Indexable","","0","0,027","",""
"https://www.casapy.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=3.35.4","text/css","200","OK","Indexable","","0","0,025","",""
"https://www.casapy.com/produit/sirius-lincoln-convertible-taille-xl-6-places-344x219-copie/","text/html; charset=UTF-8","200","OK","Indexable","","118","4,642","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/header-el-search-form.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,060","",""
"https://www.casapy.com/wp-content/uploads/2025/11/B000477-VEGA-XL-PORTLAND-CHARBON_AMB2-430x430.jpg","image/jpeg","200","OK","Indexable","","0","0,064","",""
"https://www.pinterest.com/pin/create/button/?description=SIRIUS%20Boston%20–%20convertible%20Taille%20XL%20(6%20places)%20344×219&url=https://www.casapy.com/produit/sirius-boston-convertible-taille-xl-6-places-344x219/","","0","Bloqué par robots.txt","Non indexable","Bloqué par robots.txt","21","","",""
"https://www.casapy.com/wp-content/plugins/complianz-gdpr/cookiebanner/js/complianz.min.js?ver=1766050424","application/javascript","200","OK","Indexable","","0","0,076","",""
"https://www.casapy.com/wp-content/uploads/2026/01/A144229-VEGA-M-PORTLAND-SABLE_AMB1.jpg","image/jpeg","200","OK","Indexable","","1","0,060","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/loginSidebar.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,062","",""
"https://www.casapy.com/wp-content/uploads/2026/01/Design-sans-titre-2026-01-13T170405.915-32x32.png","image/png","200","OK","Indexable","","0","0,054","",""
"https://www.pinterest.com/pin/create/button/?description=VEGA%20Lincoln%20–%20convertible%20Taille%20XL%20(6%20places)%20344×219&url=https://www.casapy.com/produit/vega-lincoln-convertible-taille-xl-6-places-344x219/&media=https://www.casapy.com/wp-content/uploads/2026/01/B000495_CASAPY_VEGA_XL_LINCOLN_TERRA_AMB-1.jpg","","0","Bloqué par robots.txt","Non indexable","Bloqué par robots.txt","12","","",""
"https://www.casapy.com/wp-includes/js/wp-util.min.js?ver=e310936bab63c8ded3cb4f508f152b44","application/javascript","200","OK","Indexable","","0","0,056","",""
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/el-section-title.min.css?ver=7.5.1","text/css","200","OK","Indexable","","0","0,083","",""
"https://www.casapy.com/wp-content/uploads/2026/01/B000483_CASAPY_VEGA_L_PORTLAND_SABLE_AMB2-1-430x430.jpg","image/jpeg","200","OK","Indexable","","0","0,053","",""
"https://www.casapy.com/mon-compte/lost-password/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé,noindex","74","2,720","",""
"https://www.casapy.com/categorie-produit/notre-selection-tissage-a-plat/","text/html; charset=UTF-8","200","OK","Indexable","","159","4,159","",""
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/global/callPhotoSwipe.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","0","0,026","",""
