"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Hachage","Longueur","Élément de lien en version canonique 1","Adresse codée en URL"
"https://www.casapy.com/wp-content/uploads/2026/01/A145193-Generated-Image-January-09-2026-3_46PM-800x800.jpeg","image/jpeg","200","OK","Indexable","","","109","","https://www.casapy.com/wp-content/uploads/2026/01/A145193-Generated-Image-January-09-2026-3_46PM-800x800.jpeg"
"https://www.casapy.com/wp-includes/js/dist/hooks.min.js?ver=dd5603f07f9220ed27f1","application/javascript","200","OK","Indexable","","","80","","https://www.casapy.com/wp-includes/js/dist/hooks.min.js?ver=dd5603f07f9220ed27f1"
"https://www.casapy.com/produit/sirius-boston-convertible-taille-xl-6-places-344x219/","text/html; charset=UTF-8","200","OK","Indexable","","eaa0fe4e65f6c53128b847544435c426","84","https://www.casapy.com/produit/sirius-boston-convertible-taille-xl-6-places-344x219/","https://www.casapy.com/produit/sirius-boston-convertible-taille-xl-6-places-344x219/"
"https://www.casapy.com/shop/%20","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","","31","","https://www.casapy.com/shop/%20"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-widget-layered-nav-stock-status.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","113","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-widget-layered-nav-stock-status.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/uploads/2026/01/Design-sans-titre-2026-01-13T155431.507.png","image/png","200","OK","Indexable","","","93","","https://www.casapy.com/wp-content/uploads/2026/01/Design-sans-titre-2026-01-13T155431.507.png"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-product-loop.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","94","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-product-loop.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/mod-star-rating.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","93","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/mod-star-rating.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/uploads/2026/01/3-2-430x430.png","image/png","200","OK","Indexable","","","65","","https://www.casapy.com/wp-content/uploads/2026/01/3-2-430x430.png"
"https://www.casapy.com/wp-content/uploads/2026/02/A145199-B00_CASAPY_VEGA_S-CV3_LINCOLN_TERRA_AMB8.jpg","image/jpeg","200","OK","Indexable","","","102","","https://www.casapy.com/wp-content/uploads/2026/02/A145199-B00_CASAPY_VEGA_S-CV3_LINCOLN_TERRA_AMB8.jpg"
