"Adresse","Type de contenu","Code HTTP","Statut","Version HTTP","Indexabilité","Statut d'indexabilité","Élément de lien en version canonique 1","Meta Robots 1","Balise X-Robots 1"
"https://www.infopro-digital.com/fr/carrieres/travailler-chez-infopro-digital/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/carrieres/travailler-chez-infopro-digital/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/visuel-video-wtj-korentin/2655284772.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/groupe/strategie-rse/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/groupe/strategie-rse/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/visuel-video-wtj-megane/1799205083.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/08/01/1963860347.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-frenchweb-500-br-2018.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/plugins/gravityforms/js/placeholders.jquery.min.js?ver=6dc15f3fd5","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/actualites/infopro-digital-est-classe-26eme-meilleur-employeur-en-2022-dans-la-categorie-tech-du-palmares-capital/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/actualites/infopro-digital-est-classe-26eme-meilleur-employeur-en-2022-dans-la-categorie-tech-du-palmares-capital/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/carrieres/job-board/?_jobs=contenu","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://www.infopro-digital.com/fr/carrieres/job-board/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/media/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/media/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-infopro-digital.zip","application/zip","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/actualites/infopro-digital-index-de-legalite-femmes-hommes-2024/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/actualites/infopro-digital-index-de-legalite-femmes-hommes-2024/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-ibau-1.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2024/09/logo-vecteurplus-ff0000-300x145.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/?_jobs=support","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://www.infopro-digital.com/fr/carrieres/job-board/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/carrieres/job-board/?_jobs=information-technology","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://www.infopro-digital.com/fr/carrieres/job-board/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/solutions/lead-generation-platforms/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/solutions/lead-generation-platforms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-heinze.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/carrieres/job-board/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/carrieres/job-board/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-companeo.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-eventmaker-horizontal.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2023/11/mezzoteam-logo-fed-rgb-1024x273.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-rol-2.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/solutions/software-and-databases/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/solutions/software-and-databases/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/09/logo-automotive.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/07/tel-1.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/03/908645148.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/09/01.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/group/international/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/group/international/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/04/1022220805.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/80-pine-st-lobby.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/09/02.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/themes/infopro-digital/src/img/static/continent2.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/themes/infopro-digital/dist/app.1a77bc60.min.css","text/css","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/plugins/mailjet-for-wordpress/src/widgetformbuilder/css/front-widget.css?ver=01c68a871a","text/css","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/plugins/mailjet-for-wordpress/src/widgetformbuilder/js/front-widget.js?ver=a4b7cf5848","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/solutions/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/solutions/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-ibau-2.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/sectors/construction-and-public-sector/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/sectors/construction-and-public-sector/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/legal-notice-and-gtu/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://www.infopro-digital.com/fr/mentions-legales/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-moniteur.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2023/12/mezzoteam-1024x256.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/mot-de-passe-oublie/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/mot-de-passe-oublie/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/financial-access/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/financial-access/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/equipe-construction.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/nous-contacter/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/nous-contacter/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/sectors/industry/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/sectors/industry/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-luxepack-1.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-rol-3.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/equipe-industrie.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-usinenouvelle-1.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/jdc-paris-rvb.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-centralbanking.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-risk-1.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/sectors/risk-and-insurance/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/sectors/risk-and-insurance/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/equipe-risquesassurances.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-usinenouvelle.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-lagazette.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-risk.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/solutions/information-and-insights/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/solutions/information-and-insights/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-franchise-expo.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-simi.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-patrimonia.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-makeup.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/cgv/conditions-generales-dabonnement-et-dutilisation-moniteur-juris/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/conditions-generales-dabonnement-et-dutilisation-moniteur-juris/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/cgv-des-editions-de-largus-de-lassurance-derniere-mise-a-jour-07-2024/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/cgv-des-editions-de-largus-de-lassurance-derniere-mise-a-jour-07-2024/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-ipdata-service/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-ipdata-service/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-ipd-leads/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-ipd-leads/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-infopro-digital-etudes/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-infopro-digital-etudes/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/terms-and-conditions/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/terms-and-conditions/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-ventes-conditions-generales-dabonnement-et-dutilisation-kheox/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-ventes-conditions-generales-dabonnement-et-dutilisation-kheox/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/conditions-generales-dabonnement-et-dutilisation-moniteur-juris-2/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/conditions-generales-dabonnement-et-dutilisation-moniteur-juris-2/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-editions-du-moniteur/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-editions-du-moniteur/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-webinar-service/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-webinar-service/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-dabonnement-des-produits-de-presse-et-des-services-numeriques/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-dabonnement-des-produits-de-presse-et-des-services-numeriques/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-et-dutilisation-des-produits-et-services-batiprix/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-et-dutilisation-des-produits-et-services-batiprix/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-for-selling-ad-space-press-internet-and-references/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-for-selling-ad-space-press-internet-and-references/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-events/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-events/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/publicite-presse-internet-et-referencement/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/publicite-presse-internet-et-referencement/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/webinars/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/webinars/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-france-infopro-digital-stories/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-france-infopro-digital-stories/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/infopro-data/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/infopro-data/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/fr/cgv/infopro-digital-etudes/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/infopro-digital-etudes/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/final-sajidfayyaz-4/3775921851.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-formations/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-formations/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-2760-2/1215835102.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/final-sajidfayyaz-4/2931030373.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-trophees/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-trophees/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-0225-3/719147485.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-ipd-leads-service-last-updated-10-2025/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-ipd-leads-service-last-updated-10-2025/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2025/01/infopro-digital-0123-recadree/192135533.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-1781-1/3330867403.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2025/01/infopro-digital-1948-recadree-pour-site/2836231970.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/fr/cgv/infopro-digital-stories/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/fr/cgv/infopro-digital-stories/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2025/01/infopro-digital-2033-recadree-pour-site/1432897190.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2025/01/infopro-digital-1850-recadree-pour-sit/68723747.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/un-2021/1325226530.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2024/04/1991688809-1024x717.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/09/kardham-infopro-digital-gentilly-photo-shoootin-hd-2-1/3992135699.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2024/10/infopro-digital-span.pdf","application/pdf","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2024/10/infopro-digital-planactions.pdf","application/pdf","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2024/10/infopro-digital-actions.pdf","application/pdf","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-1948-1/3652676312.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-0046-3/3487944471.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-1948-1/3543538637.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-0162-1/1206033854.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2025/01/infopro-digital-0123-1/3385280602.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2025/04/benwood-r-1/537878575.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-2060-2-1/4286337552.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-0162-1/1298394283.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2025/01/infopro-digital-0123-1/3276159311.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-2060-2-1/4023123759.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/dscf0101/3716885760.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-2931-2/1071398844.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/group/about-us/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/group/about-us/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-1850-1/2420881795.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/final-sajidfayyaz-3/3955947426.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-0225-2/3975553110.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-2931-2/895307433.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-2033-1/579773414.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/final-sajidfayyaz-3/2759258236.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-0225-2/3866579267.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-2760-1/3338087485.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-1781/1380885548.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2025/04/benwood-r-1/2547710455.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/dscf0101/977963223.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-2033-1/672125683.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-2760-1/3430309160.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-1781/862644216.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-0046-3/3311713794.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/10/infopro-digital-1850-1/2596980886.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/apropos-equipe.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/infopro-digital-logo2022-vertical-fondfonce-1024x1024.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.infopro-digital.com/news/john-van-der-valk-joins-infopro-digital-as-managing-director-trade-shows/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/news/john-van-der-valk-joins-infopro-digital-as-managing-director-trade-shows/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/news/supporting-return-to-work-after-cancer/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/news/supporting-return-to-work-after-cancer/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/news/press-release-infopro-digital-acquires-eucon-automotive-a-global-pricing-and-data-provider-for-the-automotive-aftermarket/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/news/press-release-infopro-digital-acquires-eucon-automotive-a-global-pricing-and-data-provider-for-the-automotive-aftermarket/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/news/appointment-of-ben-wood/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/news/appointment-of-ben-wood/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/news/discover-the-2023-environmental-social-and-governance-report/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/news/discover-the-2023-environmental-social-and-governance-report/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/data-protection/politica-privind-datele-cu-caracter-personal/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/data-protection/politica-privind-datele-cu-caracter-personal/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/data-protection/it/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/data-protection/it/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/data-protection/fr/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/data-protection/fr/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/data-protection/eng/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/data-protection/eng/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.infopro-digital.com/data-protection/nl/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.infopro-digital.com/data-protection/nl/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
